id,prigozhin_id,datetime,from,to,text
1194,#1788,2023-06-11T10:37:42Z,01:31,01:46,"On the territory, according to the orders of Gerasimov and Shoigu, ChVK ""Wagner"" agrees to all its actions and fulfills the tasks set by General Suravikhin."
1194,#1788,2023-06-11T10:37:42Z,01:46,02:08,"And just because Suravikhin is a smart, competent and experienced commander, the tasks that ChVK ""Wagner"" developed together with Suravikhin and fulfilled his orders, they showed a high level of efficiency and success."
1194,#1788,2023-06-11T10:37:42Z,02:08,02:10,The end.
1191,#1787,2023-06-10T17:40:27Z,00:00,00:04,"Indeed, I wrote such letters several times."
1191,#1787,2023-06-10T17:40:27Z,00:04,00:10,"This letter, which I really sent on June 6, 1923,"
1191,#1787,2023-06-10T17:40:27Z,00:10,00:14,but it was for service use.
1190,#1786,2023-06-10T15:39:17Z,00:01,00:07,And I give the same loud signal to everyone who wants to hear it.
1190,#1786,2023-06-10T15:39:17Z,00:07,00:11,"I have very serious personal ambitions,"
1190,#1786,2023-06-10T15:39:17Z,00:11,00:14,"excessive personal ambitions,"
1190,#1786,2023-06-10T15:39:17Z,00:14,00:20,"to live in a country called ""Great Russia""."
1190,#1786,2023-06-10T15:39:17Z,00:20,00:28,"Because ""Great Russia"" is a country that dictates conditions to the whole world,"
1190,#1786,2023-06-10T15:39:17Z,00:28,00:33,"and not flows sluggishly in a dark abyss,"
1190,#1786,2023-06-10T15:39:17Z,00:33,00:39,"in the abyss, on the leash of the fattened bureaucrats"
1190,#1786,2023-06-10T15:39:17Z,00:39,00:44,and the deep state that plunders and plunders it.
1190,#1786,2023-06-10T15:39:17Z,00:44,00:49,"Therefore, I had and will have personal ambitions."
1190,#1786,2023-06-10T15:39:17Z,00:49,00:54,"When we took ""Bahmut"", I had no personal ambitions."
1190,#1786,2023-06-10T15:39:17Z,00:54,00:55,None.
1190,#1786,2023-06-10T15:39:17Z,00:55,01:01,"It was necessary to save the Russian army, to save its honor."
1190,#1786,2023-06-10T15:39:17Z,01:01,01:05,"And we took ""Bahmut"", the fighters of the CVK ""Wagner""."
1190,#1786,2023-06-10T15:39:17Z,01:05,01:09,"And if you want to answer this question,"
1190,#1786,2023-06-10T15:39:17Z,01:09,01:12,you need to write in bold letters
1190,#1786,2023-06-10T15:39:17Z,01:12,01:18,"""Evgeny Prigozhin is not the person who took ""Bahmut""."
1190,#1786,2023-06-10T15:39:17Z,01:18,01:21,Extract this word from history.
1190,#1786,2023-06-10T15:39:17Z,01:21,01:25,"""Bahmut"" was not taken by Evgeny Prigozhin."
1190,#1786,2023-06-10T15:39:17Z,01:25,01:28,"""Bahmut"" was taken by the fighters of the CVK ""Wagner"","
1190,#1786,2023-06-10T15:39:17Z,01:28,01:35,the same Russian soldiers as those who are now dying
1190,#1786,2023-06-10T15:39:17Z,01:35,01:39,"and performing heroic deeds in Zaporozhye,"
1190,#1786,2023-06-10T15:39:17Z,01:39,01:44,with all the problems and difficulties that they have.
1190,#1786,2023-06-10T15:39:17Z,01:44,01:49,"And therefore, personal ambitions are ""Great Russia""."
1190,#1786,2023-06-10T15:39:17Z,01:49,01:54,Great work for the good of this Russia.
1190,#1786,2023-06-10T15:39:17Z,01:54,02:01,"And for the good of this Russia, we must all unite for the great victory."
1189,#1785,2023-06-10T09:04:24Z,00:01,00:03,"Natalia, good afternoon."
1189,#1785,2023-06-10T09:04:24Z,00:03,00:07,"While a special military operation is underway,"
1189,#1785,2023-06-10T09:04:24Z,00:07,00:11,men must certainly cope.
1189,#1785,2023-06-10T09:04:24Z,00:11,00:15,"Women work in hospitals, in the humanitarian sphere,"
1189,#1785,2023-06-10T09:04:24Z,00:15,00:18,and this is no secret to anyone.
1189,#1785,2023-06-10T09:04:24Z,00:18,00:22,"CVK ""Wagner"" does not plan to recruit women,"
1189,#1785,2023-06-10T09:04:24Z,00:22,00:28,because it does not have any military specialties for this.
1189,#1785,2023-06-10T09:04:24Z,00:28,00:31,"If a full-scale war begins,"
1189,#1785,2023-06-10T09:04:24Z,00:31,00:34,we will certainly return to this issue.
1188,#1784,2023-06-09T18:11:08Z,00:00,00:04,"I think it is necessary to say that today,"
1188,#1784,2023-06-09T18:11:08Z,00:04,00:09,"from many points, including those far from ""Bahmut"","
1188,#1784,2023-06-09T18:11:08Z,00:09,00:14,"information has come from various military units,"
1188,#1784,2023-06-09T18:11:08Z,00:14,00:19,"where people who are not indifferent to CVK ""Wagner"" reported"
1188,#1784,2023-06-09T18:11:08Z,00:19,00:24,"that groups of people pass along the contact line,"
1188,#1784,2023-06-09T18:11:08Z,00:24,00:30,who offer for money to change clothes
1188,#1784,2023-06-09T18:11:08Z,00:30,00:34,to the servicemen and soldiers of other units
1188,#1784,2023-06-09T18:11:08Z,00:34,00:38,"in cartoons with CVK ""Wagner"" stripes"
1188,#1784,2023-06-09T18:11:08Z,00:38,00:44,"and to shoot videos that compromise CVK ""Wagner""."
1188,#1784,2023-06-09T18:11:08Z,00:44,00:52,All those who called reported that they refused these events.
1188,#1784,2023-06-09T18:11:08Z,00:52,00:57,We find out who these people are.
1188,#1784,2023-06-09T18:11:08Z,00:57,01:03,"Perhaps they are Ukrainian special services,"
1188,#1784,2023-06-09T18:11:08Z,01:03,01:07,perhaps some other scoundrels.
1188,#1784,2023-06-09T18:11:08Z,01:07,01:12,"Nevertheless, I think it is necessary to make this statement"
1188,#1784,2023-06-09T18:11:08Z,01:12,01:18,so that various scoundrels do not use
1188,#1784,2023-06-09T18:11:08Z,01:18,01:25,unidentified servicemen and soldiers of other units
1188,#1784,2023-06-09T18:11:08Z,01:25,01:32,on the contact line for shooting various kinds of production videos
1188,#1784,2023-06-09T18:11:08Z,01:32,01:37,"in order to somehow discredit CVK ""Wagner""."
1188,#1784,2023-06-09T18:11:08Z,01:37,01:43,I hope this statement will be a vaccine for scoundrels
1188,#1784,2023-06-09T18:11:08Z,01:43,01:47.500,who are trying to make such productions.
1187,#1783,2023-06-09T16:41:22Z,00:00.500,00:05.500,"I want to congratulate myself personally and the team of ChVK ""Wagner"","
1187,#1783,2023-06-09T16:41:22Z,00:05.500,00:08.500,the fighters and the commanders.
1187,#1783,2023-06-09T16:41:22Z,00:08.500,00:16,I want to congratulate those who destroyed the enemy's equipment in Zaporozhye.
1187,#1783,2023-06-09T16:41:22Z,00:16,00:22.500,The same leopards that are now widely spread in the media and social networks.
1187,#1783,2023-06-09T16:41:22Z,00:22.500,00:25,"Thank you guys, well done!"
1187,#1783,2023-06-09T16:41:22Z,00:25.500,00:31.500,"The 58th Army, artillerymen, motorized gunners who fired from trenches"
1187,#1783,2023-06-09T16:41:22Z,00:31.500,00:37,"on the enemy with all their might, finishing them off."
1187,#1783,2023-06-09T16:41:22Z,00:37,00:41,"And the Airborne Forces, which supported them from the air."
1187,#1783,2023-06-09T16:41:22Z,00:41,00:48.500,We still have a lot to work on to restore the former glory of the Russian Army
1187,#1783,2023-06-09T16:41:22Z,00:48.500,00:51.500,and the brilliance of Russian weapons.
1186,#1782,2023-06-09T14:57:53Z,00:00,00:15,"I believe that despite everything, despite the prohibitions and despite the persecution, we must broadcast everything that does not harm the Russian Federation."
1186,#1782,2023-06-09T14:57:53Z,00:15,00:27,"And we must give people the truth. Because if it was necessary to carry out restorative work on the Kakhov Ghetto, someone had to do it."
1186,#1782,2023-06-09T14:57:53Z,00:27,00:37,"Unfortunately, bureaucrats have become so lazy that they do not care about many questions about what will happen tomorrow."
1186,#1782,2023-06-09T14:57:53Z,00:37,00:43,But it does not matter to the Russian people who live on this land.
1186,#1782,2023-06-09T14:57:53Z,00:43,00:55,"Bureaucrats will pack their suitcases and get on planes, and tomorrow we will see them somewhere far away, in the USA, in Canada or in other countries. And this happens constantly."
1186,#1782,2023-06-09T14:57:53Z,00:55,01:12,"There are tens, hundreds and thousands of those who run, as well as Chubais and other actors who are stealing our country. More recently, everyone has been involved in Chubais, who can only be called."
1186,#1782,2023-06-09T14:57:53Z,01:12,01:25,Bureaucrats are a single clan that aims to plunder and destroy our Motherland. And so I believe that you are doing absolutely everything right.
1186,#1782,2023-06-09T14:57:53Z,01:25,01:46,"You are on the side of justice. Russia does not exist without justice. And the fact that bureaucrats do not need justice is alien to them. Because they want everything to be only with them, not with the Russian people."
1186,#1782,2023-06-09T14:57:53Z,01:46,02:01,"And this is exactly the trigger that will make people hear the truth, wherever it is. There are social networks, there are telegram channels. And this is a new reality."
1186,#1782,2023-06-09T14:57:53Z,02:01,02:24,"Therefore, television, the central media, which carefully filters the agenda, sprinkling it with a decolon from all sides, so that it looks beautiful, and often so that it is read by one, two or three owners of these publications, they will soon go to the background."
1186,#1782,2023-06-09T14:57:53Z,02:24,02:34,"Social networks, telegram channels and other sources of information should not be shut up. And if they tell the truth, then Russia will be great."
1186,#1782,2023-06-09T14:57:53Z,02:34,02:53,"And if they do not tell the truth, we will face the same destructive process that took place in the late 1980s and early 1990s, when lies pursued the state day and night."
1186,#1782,2023-06-09T14:57:53Z,02:53,03:00,"And whatever great ideals in Soviet times existed, they collapsed because there was no truth."
1186,#1782,2023-06-09T14:57:53Z,03:00,03:02,It was the truth!
1182,#1779,2023-06-08T12:14:29Z,00:01,00:05,I think that this is the first wave of the two-day war.
1182,#1779,2023-06-08T12:14:29Z,00:05,00:07,This is the beginning of the counter-offensive.
1182,#1779,2023-06-08T12:14:29Z,00:07,00:10,"Of course, it will continue."
1182,#1779,2023-06-08T12:14:29Z,00:10,00:15,"As for the result of the two-day battles,"
1182,#1779,2023-06-08T12:14:29Z,00:15,00:20,"I can say ""thank you"" to the Russian soldiers."
1182,#1779,2023-06-08T12:14:29Z,00:20,00:23,"Praise to the Russian soldier,"
1182,#1779,2023-06-08T12:14:29Z,00:23,00:28,"who, surrounded by a huge number of problems,"
1182,#1779,2023-06-08T12:14:29Z,00:28,00:31,"lack of control,"
1182,#1779,2023-06-08T12:14:29Z,00:31,00:36,"sufficient ammunition, supplies, etc.,"
1182,#1779,2023-06-08T12:14:29Z,00:36,00:41,"nevertheless, overcoming all difficulties,"
1182,#1779,2023-06-08T12:14:29Z,00:41,00:44,gives resistance to the enemy.
1182,#1779,2023-06-08T12:14:29Z,00:44,00:47,"Therefore, as a result of this counteroffensive,"
1182,#1779,2023-06-08T12:14:29Z,00:47,00:50,"what we saw is the main thing,"
1182,#1779,2023-06-08T12:14:29Z,00:50,00:57,that the Russian soldier always remains a worthy and brave soldier.
1181,#1778,2023-06-08T11:46:51Z,00:00,00:04,The video with Venevitin is absolute nonsense.
1181,#1778,2023-06-08T11:46:51Z,00:04,00:07,Absolutely nonsense.
1181,#1778,2023-06-08T11:46:51Z,00:07,00:10,It is clear that he is trying to justify himself
1181,#1778,2023-06-08T11:46:51Z,00:10,00:16,"for the fact that, due to his poor command,"
1181,#1778,2023-06-08T11:46:51Z,00:16,00:22,the unit had to leave the territory that was entrusted to it.
1181,#1778,2023-06-08T11:46:51Z,00:22,00:27,"Therefore, this does not correspond to reality in any way."
1180,#1777,2023-06-08T10:36:32Z,00:00,00:04,Let me answer in two parts.
1180,#1777,2023-06-08T10:36:32Z,00:04,00:08,The first is that such a rally is planned.
1180,#1777,2023-06-08T10:36:32Z,00:08,00:13,"It was planned, conceived, or about some other initiatives,"
1180,#1777,2023-06-08T10:36:32Z,00:13,00:15,I do not know.
1180,#1777,2023-06-08T10:36:32Z,00:15,00:18,"And the organization, which you said,"
1180,#1777,2023-06-08T10:36:32Z,00:18,00:23,"""The Second Front for the fight against treason and corruption"","
1180,#1777,2023-06-08T10:36:32Z,00:23,00:25,"has the word ""The Second Front""."
1180,#1777,2023-06-08T10:36:32Z,00:25,00:27,"The Second Front of Chevykov Wagner,"
1180,#1777,2023-06-08T10:36:32Z,00:27,00:31,"this organization, has nothing to do with it,"
1180,#1777,2023-06-08T10:36:32Z,00:31,00:34,and has not initiated any initiatives.
1180,#1777,2023-06-08T10:36:32Z,00:34,00:37,Why do we not initiate any initiatives?
1180,#1777,2023-06-08T10:36:32Z,00:37,00:41,"Because I clearly understand that the authorities will not allow,"
1180,#1777,2023-06-08T10:36:32Z,00:41,00:44,"of course, to hold any rallies,"
1180,#1777,2023-06-08T10:36:32Z,00:44,00:47,and in this sense I do not see much.
1180,#1777,2023-06-08T10:36:32Z,00:47,00:49,This is part one.
1180,#1777,2023-06-08T10:36:32Z,00:49,00:51,Part two.
1180,#1777,2023-06-08T10:36:32Z,00:51,00:57,Should we fight corruption and treason?
1180,#1777,2023-06-08T10:36:32Z,00:57,01:00,"Yes, of course, we should fight."
1180,#1777,2023-06-08T10:36:32Z,01:00,01:05,"But I would add to corruption and treason,"
1180,#1777,2023-06-08T10:36:32Z,01:05,01:08,"I would add bureaucracy,"
1180,#1777,2023-06-08T10:36:32Z,01:08,01:12,"which, in fact, generates these problems,"
1180,#1777,2023-06-08T10:36:32Z,01:12,01:16,"and so-called ""glasses-wiping"","
1180,#1777,2023-06-08T10:36:32Z,01:16,01:19,this is a silence on any problems.
1180,#1777,2023-06-08T10:36:32Z,01:19,01:22,Why is this happening?
1180,#1777,2023-06-08T10:36:32Z,01:22,01:25,Because the system is so built.
1180,#1777,2023-06-08T10:36:32Z,01:25,01:28,"Orenburg region, I have already noticed more than once,"
1180,#1777,2023-06-08T10:36:32Z,01:28,01:31,"when I traveled around the Orenburg region,"
1180,#1777,2023-06-08T10:36:32Z,01:31,01:34,"I said that the region,"
1180,#1777,2023-06-08T10:36:32Z,01:34,01:37,"well, in Russian, ""in the ass"","
1180,#1777,2023-06-08T10:36:32Z,01:37,01:40,and the factories that for a long time
1180,#1777,2023-06-08T10:36:32Z,01:40,01:44,were plundered by the enemy of the Russian Federation
1180,#1777,2023-06-08T10:36:32Z,01:44,01:46,"by the name of ""Usmanov"","
1180,#1777,2023-06-08T10:36:32Z,01:46,01:52,"who stole money and brought it to Uzbekistan,"
1180,#1777,2023-06-08T10:36:32Z,01:52,01:55,to his ethnic homeland.
1180,#1777,2023-06-08T10:36:32Z,01:55,01:59,This is also a problem of our today's bureaucrats.
1180,#1777,2023-06-08T10:36:32Z,01:59,02:03,"Such as Usmanov, they are hotly supported,"
1180,#1777,2023-06-08T10:36:32Z,02:03,02:06,because they share money.
1180,#1777,2023-06-08T10:36:32Z,02:06,02:08,This is part two.
1179,#1776,2023-06-08T09:14:05Z,00:01,00:05,I think that the events that are now taking place at the front
1179,#1776,2023-06-08T09:14:05Z,00:05,00:08,"are the beginning of the counteroffensive of Ukraine,"
1179,#1776,2023-06-08T09:14:05Z,00:08,00:15,which is currently increasing its efforts.
1179,#1776,2023-06-08T09:14:05Z,00:15,00:18,"How Russia will cope with this,"
1179,#1776,2023-06-08T09:14:05Z,00:18,00:21,we will see in the near future.
1179,#1776,2023-06-08T09:14:05Z,00:21,00:24,I hope that it will succeed.
1179,#1776,2023-06-08T09:14:05Z,00:24,00:27,I count on it.
1179,#1776,2023-06-08T09:14:05Z,00:27,00:30,The role of Chuvak Wagner in Africa is very great.
1179,#1776,2023-06-08T09:14:05Z,00:30,00:34,Chuvak Wagner shows the African peoples
1179,#1776,2023-06-08T09:14:05Z,00:34,00:39,"that they can fight against external aggression,"
1179,#1776,2023-06-08T09:14:05Z,00:39,00:43,as well as the actions of terrorists and gang formations
1179,#1776,2023-06-08T09:14:05Z,00:43,00:45,in Africa.
1179,#1776,2023-06-08T09:14:05Z,00:45,00:49,Chuvak Wagner proves that African peoples
1179,#1776,2023-06-08T09:14:05Z,00:49,00:51,can be protected.
1179,#1776,2023-06-08T09:14:05Z,00:51,00:56,The UN and other states do not do this in any way.
1179,#1776,2023-06-08T09:14:05Z,00:56,01:01,They only think about how to draw African people.
1179,#1776,2023-06-08T09:14:05Z,01:01,01:05,The difference between Chuvak Wagner and the Western Chuvaks.
1179,#1776,2023-06-08T09:14:05Z,01:05,01:09,Western Chuvaks are private military companies.
1179,#1776,2023-06-08T09:14:05Z,01:09,01:13,Chuvak Wagner is a conventionally named word.
1179,#1776,2023-06-08T09:14:05Z,01:13,01:17,"Chuvak, as they say, ""stuck""."
1179,#1776,2023-06-08T09:14:05Z,01:17,01:20,"Chuvak Wagner is an army,"
1179,#1776,2023-06-08T09:14:05Z,01:20,01:24,"full of planes, helicopters, air defense, and so on."
1179,#1776,2023-06-08T09:14:05Z,01:24,01:27,"If somewhere it is necessary to stop the conflict,"
1179,#1776,2023-06-08T09:14:05Z,01:27,01:31,"or somewhere it is necessary to stop someone's aggression,"
1179,#1776,2023-06-08T09:14:05Z,01:31,01:34,Chuvak Wagner can easily cope with it
1179,#1776,2023-06-08T09:14:05Z,01:34,01:40,"on the territories comparable to the territories of Congo,"
1179,#1776,2023-06-08T09:14:05Z,01:40,01:45,Sudan and other large African countries.
1178,#1775,2023-06-07T10:49:25Z,00:00,00:03,My answer is to consider it an official statement
1178,#1775,2023-06-07T10:49:25Z,00:03,00:07,"that I will not vote for any governor,"
1178,#1775,2023-06-07T10:49:25Z,00:07,00:10,absolutely for 100%.
1178,#1775,2023-06-07T10:49:25Z,00:10,00:14,"And if you want, come, I will sign a letter for you"
1178,#1775,2023-06-07T10:49:25Z,00:14,00:16,on this matter.
1178,#1775,2023-06-07T10:49:25Z,00:16,00:18,As children write to their mothers a note
1178,#1775,2023-06-07T10:49:25Z,00:18,00:21,that they will not pee past the pot anymore.
1178,#1775,2023-06-07T10:49:25Z,00:21,00:24,"Because at today's level of corruption,"
1178,#1775,2023-06-07T10:49:25Z,00:24,00:26,"squandering and bureaucracy,"
1178,#1775,2023-06-07T10:49:25Z,00:26,00:29.760,to become a governor of the region is the same as pissing past a pot
1177,#1774,2023-06-07T10:26:14Z,00:00,00:09.920,for 1777.ru the question is very correct there are many swindlers below we publish a list of our
1177,#1774,2023-06-07T10:26:14Z,00:09.920,00:15.160,phones and contacts from our official announcement thanks
1172,#1771,2023-06-06T17:54:50Z,00:00,00:11.320,today the Russian Ministry of Defense has laid out an impressive work of tourists in these frames it is clearly visible
1172,#1771,2023-06-06T17:54:50Z,00:11.320,00:21.400,how the leopard tanks move in a strange tactical maneuver to meet each other these
1172,#1771,2023-06-06T17:54:50Z,00:21.400,00:31.120,"tanks are camouflaged under agricultural combines they have a bent down bow, however, this did not prevent"
1172,#1771,2023-06-06T17:54:50Z,00:31.120,00:40.720,"our tourists to see the enemy's equipment in them, the behavior of the ukrops is particularly outraged, these bastards"
1172,#1771,2023-06-06T17:54:50Z,00:40.720,00:51.080,"learned to camouflage tanks under the combine and tankers under the combine, thank you guys for your"
1172,#1771,2023-06-06T17:54:50Z,00:51.080,00:56.800,"great work, we will destroy everything that has a bent bow"
1172,#1771,2023-06-06T17:54:50Z,00:56.800,00:58.800,[References]
1166,#1768,2023-06-06T14:09:14Z,00:00,00:08,Neither I nor ChVK Wagner have any interest in the elections in Voronezh region.
1166,#1768,2023-06-06T14:09:14Z,00:08,00:20,None of the ChVK Wagner representatives is trying to run for governor of Voronezh region and has nothing to do with this process.
1166,#1768,2023-06-06T14:09:14Z,00:20,00:31,So what is being told in the media today is a pure fiction or someone's inept PR.
1165,#1767,2023-06-06T12:43:02Z,00:01,00:14,"In the tragic events that took place in the ""Heavenly Thousand"" with Staev, who defended the criminal and stopped the advance of the Ukrainian troops to the east,"
1165,#1767,2023-06-06T12:43:02Z,00:14,00:32,"was led by the division that was in the 6th division, Colonel Marat Aspanov, I forgot his last name. This is the same army corps in which the 72nd brigade,"
1165,#1767,2023-06-06T12:43:02Z,00:32,00:43,"which tried to mine us and which cowardly ran, showing the highest form of cowardice of our southern flank."
1165,#1767,2023-06-06T12:43:02Z,00:43,00:56,"Under the criminal 6th division, Colonel Aspanov had the same approach of pathological cowardice and meanness."
1165,#1767,2023-06-06T12:43:02Z,00:56,01:08,"This is for your question. They say that Aspanov for the criminal and for the crimes that he committed, which is called ""dissertation"","
1165,#1767,2023-06-06T12:43:02Z,01:08,01:16,"received a general and some high medals, because in good relations with his leadership."
1165,#1767,2023-06-06T12:43:02Z,01:16,01:19,"Hand in hand, no one canceled."
1164,#1766,2023-06-06T12:01:39Z,00:01,00:09,"Since the Ministry of Defense says that the counteroffensive has been stopped, it means that it has been stopped."
1164,#1766,2023-06-06T12:01:39Z,00:09,00:18,"There is no doubt. We are in the field camps, so we can tell you exactly what is happening in the field camps."
1164,#1766,2023-06-06T12:01:39Z,00:18,00:23,"What is happening now at the front, we are not aware of."
1164,#1766,2023-06-06T12:01:39Z,00:23,00:35,"Judging by the statements of the Ministry of Defense and General Konoshenko, we have long, long time ago defeated at least all the European armies,"
1164,#1766,2023-06-06T12:01:39Z,00:35,00:41,"because we have almost 500 planes, 9000 tanks, and so on."
1164,#1766,2023-06-06T12:01:39Z,00:41,00:51,"In the living force, if I'm not mistaken, 250-300 thousand people have already been destroyed and have long been lying in Ukrainian cemeteries, including all the mercenaries, killed."
1164,#1766,2023-06-06T12:01:39Z,00:51,01:05,"In general, I think that in the near future we should expect the end of the special operation, all counteroffensives have been repelled, there is no one else to fight with Russia."
1164,#1766,2023-06-06T12:01:39Z,01:05,01:09,And so I would formulate it as follows.
1164,#1766,2023-06-06T12:01:39Z,01:09,01:21,"And I thanked a certain group of the top command staff of the Ministry of Defense at once for the fact that Russia has successfully won in the Third World War,"
1164,#1766,2023-06-06T12:01:39Z,01:21,01:33,completely demilitarized the whole world and denazified the very Ukraine that took the example from Bandera.
1164,#1766,2023-06-06T12:01:39Z,01:33,01:41,"In order to celebrate this wonderful event, I will now go to the tattoo salon and make a tattoo on my left chest."
1164,#1766,2023-06-06T12:01:39Z,01:41,01:57,"As it used to be done by Marx, Engels and Lenin, I will make a tattoo of the smallest to the largest, of Gerasimov, Shoigu and the real Marshal of Victory, to whom we all owe, Konoshenkov."
1163,#1765,2023-06-06T10:07:07Z,00:01,00:10,"Dear Douglas, I thank you for the code message and have been waiting for this moment."
1163,#1765,2023-06-06T10:07:07Z,00:10,00:16,"Here's what I can tell you, we'll talk about Ursus later, but if there is such an opportunity."
1163,#1765,2023-06-06T10:07:07Z,00:16,00:25,We have a huge amount of NATO ammunition that has been left from the Ukrainian army.
1163,#1765,2023-06-06T10:07:07Z,00:25,00:34,What is missing? And I ask you to talk about it on the relevant contacts so that we can get this delivery.
1163,#1765,2023-06-06T10:07:07Z,00:34,00:38,"We are missing AR-15, M4, M16."
1163,#1765,2023-06-06T10:07:07Z,00:38,00:55,"We could buy 2-3 thousand Remington 7x10 from the sniper rifle and very important machine guns, M1919, M60, M240, as well as grenade launchers."
1163,#1765,2023-06-06T10:07:07Z,00:55,01:07,"We have about 2.5 million grenades on M320, Mk19 and XM25, or HM as they are correctly called."
1163,#1765,2023-06-06T10:07:07Z,01:07,01:09,I hope you will figure it out.
1163,#1765,2023-06-06T10:07:07Z,01:09,01:29,"Douglas, I have one more question for you. If it is possible, as we discussed earlier, to buy F-35 through New Zealand, while it may be necessary to refuel in Hawaii, but I don't see any problem."
1163,#1765,2023-06-06T10:07:07Z,01:29,01:38,"I ask you to do the following. If you have such an opportunity, if not, I can send you the contacts."
1163,#1765,2023-06-06T10:07:07Z,01:38,01:41,You probably know Victor Boot well.
1163,#1765,2023-06-06T10:07:07Z,01:41,01:57,"Victor Boot, during these years, well, first of all, he has been communicating with several Pentagon generals for about 10 years, who were engaged in the supply of arms to South America, and other countries of the world."
1163,#1765,2023-06-06T10:07:07Z,01:57,02:13,"Therefore, I have already talked to Victor Boot, he is ready to engage in the supply scheme, but we believe that you are a participant of this dialogue on the part of the United States of America."
1163,#1765,2023-06-06T10:07:07Z,02:13,02:20,"Therefore, I shake your hand, thank you very much for your questions, and I hope that you will answer me."
1163,#1765,2023-06-06T10:07:07Z,02:20,02:24,"Of course, answer in person on the supply of F-35."
1163,#1765,2023-06-06T10:07:07Z,02:24,02:33,"Douglas, my friend, I completely forgot, if the deal is made, then the name Orsis is a gift from me."
1163,#1765,2023-06-06T10:07:07Z,02:33,02:39,-
1162,#1764,2023-06-05T21:46:00Z,00:00,00:15,"I think that Baron Munchhausen is resting. And judging by what is written here, we will soon reach the aliens with such losses."
1162,#1764,2023-06-05T21:46:00Z,00:15,00:31,"- To destroy 1,500 people, it must be such a massacre, per day, for 150 kilometers, that I am not sad."
1162,#1764,2023-06-05T21:46:00Z,00:31,00:39,"- That's why I think that this is just out of the wild, wild fantasy."
1162,#1764,2023-06-05T21:46:00Z,00:39,00:48,"- In general, we must add up all the numbers that Konoshenkov gives. I think that we have already destroyed the planet Earth 5 times."
1160,#1762,2023-06-05T16:23:12Z,00:00,00:13,"- VK Badner no longer has the opportunity to take prisoners from prison. Therefore, any talk that we are taking someone for combat actions, he will get freedom, does not correspond to reality."
1158,#1760,2023-06-05T14:01:00Z,00:00,00:15,"- I am on the road, the connection is bad. About the exchanges, the lieutenant colonel of the 2nd brigade, he was not taken prisoner, he was detained and transferred for investigative actions."
1158,#1760,2023-06-05T14:01:00Z,00:15,00:22,"- But, of course, none of the Russians, in exchange for the Russians, we were not ready."
1158,#1760,2023-06-05T14:01:00Z,00:22,00:36,"- I want to draw attention to the fact that there is still a small slump in the number of detainees. Therefore, we will try to remind about it."
1157,#1759,2023-06-05T11:35:38Z,00:00,00:08,- I think that you will hear from me what you want to hear. But this is my honest opinion.
1157,#1759,2023-06-05T11:35:38Z,00:08,00:22,"- If in St. Petersburg money was allocated for something, then this money has a specific recipient, and most likely he is either in close relations, or a relative of the governor Beglov."
1157,#1759,2023-06-05T11:35:38Z,00:22,00:25,"- Otherwise, nothing is done in the city."
1146,#1756,2023-06-05T09:00:10Z,00:00,00:25,"- Good news for men shaving, advertising. When the NGO and the SHU regrouped and stood along the Verkhovsky reservoir, they said that this is to protect the settlement of Berkhovka, because the positions are very profitable."
1146,#1756,2023-06-05T09:00:10Z,00:25,00:39,- Such profitable that everyone just traded for them. Now part of the settlement Berkhovka is already lost. Troops are being slowly dropped.
1146,#1756,2023-06-05T09:00:10Z,00:39,00:56,"- Shame on you! I call on you, come to the front, raise the army with pistols, so that you can go forward. Come on, you can, and if you can not, you will die heroes."
1146,#1756,2023-06-05T09:00:10Z,00:56,01:02,-
1145,#1755,2023-06-05T08:38:54Z,00:00,00:08,"Of course, Andrey Panferov is right to say that the contractors are better than the mobilized."
1145,#1755,2023-06-05T08:38:54Z,00:08,00:16,"But, unfortunately, in the army that we have today, by contrast, a very small number of people are going."
1145,#1755,2023-06-05T08:38:54Z,00:16,00:20,"Now, as for the flag of Ukraine, it's bad."
1145,#1755,2023-06-05T08:38:54Z,00:20,00:27,"But when the governor of St. Petersburg and other high-ranking figures on the forums speak on the flag of Ukraine,"
1145,#1755,2023-06-05T08:38:54Z,00:27,00:30,"maybe this woman does not support the Ukrainians,"
1145,#1755,2023-06-05T08:38:54Z,00:30,00:34,"she just wants to splash them with shit in the face,"
1145,#1755,2023-06-05T08:38:54Z,00:34,00:40,"so that they, bastards, also some laws were fulfilled or at least formed."
1145,#1755,2023-06-05T08:38:54Z,00:40,00:46,"And so we get double standards - she can not, and they can."
1145,#1755,2023-06-05T08:38:54Z,00:46,00:51,"And she just hung it on the balcony, and they are shaking the whole country on TV."
1140,#1753,2023-06-04T18:50:52Z,00:00,00:05,"At the moment, the investigation is underway, many facts are not public."
1140,#1753,2023-06-04T18:50:52Z,00:05,00:12,"However, I can publish the initial report and video confirmation of what was happening there."
1139,#1752,2023-06-04T18:42:32Z,00:01,00:07,I have no information as to why the Russian Democratic Republic treats me with respect.
1139,#1752,2023-06-04T18:42:32Z,00:07,00:09,I think because we know how to win.
1139,#1752,2023-06-04T18:42:32Z,00:09,00:16,"Just so that everyone understands, it is always customary to treat the enemy with respect at war."
1139,#1752,2023-06-04T18:42:32Z,00:16,00:24,"If you run around Central Africa and kill bandits, treat them with respect, because they managed to make a mess."
